Date,Close,High,Low,Open,Volume,EMA_50,EMA_200,MACD_line,MACD_hist,MACD_signal_line,RSI_14,Signal
2025-10-10,3975.89990234375,4012.0,3945.5,3957.0,1697,3656.1068171730326,3265.4343907086477,112.13953102530968,8.67152383592176,103.46800718938792,70.1841374534336,0
2025-10-13,4108.60009765625,4111.0,4016.0,4016.0,1697,3673.8516517017865,3273.82409923549,120.83354917176848,13.892433585904442,106.94111558586404,76.49994292711338,0
2025-10-14,4138.7001953125,4160.10009765625,4085.800048828125,4131.7001953125,2424,3692.081006353187,3282.4298315347637,128.66922873861813,17.382490522203256,111.28673821641488,77.65611147199125,0
2025-10-15,4176.89990234375,4210.60009765625,4145.0,4145.0,3287,3711.0935120783074,3291.330031244306,136.3892480058662,20.082007831561043,116.30724017430515,79.06386174761366,0
2025-10-16,4280.2001953125,4307.0,4196.60009765625,4198.7998046875,4705,3733.4114212247464,3301.169535364388,149.1238819363357,26.253313409624425,122.87056852671127,82.30970879853942,0
2025-10-17,4189.89990234375,4358.0,4182.2001953125,4354.7001953125,4060,3751.3129302882367,3310.012623593039,150.19829960017842,21.862184858773702,128.3361147414047,71.82662150041263,0
2025-10-20,4336.39990234375,4356.60009765625,4214.60009765625,4244.10009765625,1750,3774.257517427669,3320.2254323368275,161.01502797384182,26.143130585949677,134.87189738789215,76.95469021917278,0
2025-10-21,4087.699951171875,4332.7001953125,4087.699951171875,4332.7001953125,2943,3786.5493775745003,3327.8619947132956,147.81543127312898,10.354827108189454,137.46060416493953,57.740628814895864,0
2025-10-22,4044.39990234375,4148.5,4006.0,4109.7001953125,1237,3796.6611628595692,3334.9917251374795,132.33522561792643,-4.100302837610485,136.4355284555369,55.15840916534448,0
2025-10-23,4125.5,4136.7998046875,4070.699951171875,4078.39990234375,354,3809.5568035317433,3342.857479116211,125.16828908437219,-9.013791496931788,134.18208058130398,58.868651645146365,0
2025-10-24,4118.39990234375,4120.60009765625,4074.89990234375,4117.5,123,3821.6682976028023,3350.5743191483257,117.56035906317629,-13.297377214502148,130.85773627767844,58.41297347403657,0
2025-10-27,4001.89990234375,4078.60009765625,3971.300048828125,4060.0,220,3828.7362036710747,3357.05517072241,100.96656364414002,-23.912938106830737,124.87950175097076,51.38462033421451,0
2025-10-28,3966.199951171875,3966.199951171875,3923.60009765625,3929.699951171875,219,3834.126938867185,3363.1163128164344,83.96725131472749,-32.729800348994615,116.6970516637221,49.42219704937494,0
2025-10-29,3983.699951171875,3983.699951171875,3983.699951171875,3983.699951171875,1344,3839.992547192859,3369.2912743921106,71.087821412028,-36.48738420135528,107.57520561338329,50.42175007626868,0
2025-10-30,4001.300048828125,4027.199951171875,3913.699951171875,3960.0,935,3846.318331570713,3375.579918913862,61.590978749590704,-36.78738149103408,98.37836024062479,51.46071518702043,0
2025-10-31,3982.199951171875,4034.5,3976.60009765625,4034.5,559,3851.647022535464,3381.615939135335,51.92488649448069,-37.16277899691528,89.08766549139597,50.23049617854291,0
2025-11-03,4000.300048828125,4020.0,3959.0,3976.199951171875,0,3857.476552978314,3387.771999928298,45.20388312764862,-35.10702589099789,80.31090901864651,51.41580532997118,0
2025-11-04,3947.699951171875,3995.39990234375,3927.39990234375,3994.199951171875,657,3861.0147254564927,3393.3434223287322,35.22697659555615,-36.067145938472294,71.29412253402845,47.849366080104176,0
2025-11-05,3980.300048828125,3983.5,3929.89990234375,3929.89990234375,559,3865.692581274988,3399.1837867715126,29.609442497742748,-33.34774402902856,62.95718652677131,50.15696182211392,0
2025-11-06,3979.89990234375,4007.5,3979.89990234375,4004.0,650,3870.1712997482728,3404.9620565782016,24.83889050785001,-30.494636815137042,55.33352732298705,50.12764194131119,0
2025-11-07,3999.39990234375,3999.39990234375,3980.800048828125,3980.800048828125,245,3875.2390880853504,3410.87686101368,22.373769826221178,-26.367805997412702,48.74157582363388,51.61210036589314,0
2025-11-10,4111.7998046875,4111.7998046875,4060.0,4060.0,189,3884.5159789324935,3417.851218662176,29.15380970904789,-15.67021289166879,44.82402260071668,59.158295048613674,0
2025-11-11,4106.7998046875,4140.10009765625,4106.7998046875,4140.10009765625,569,3893.2329917071997,3424.7064284733733,33.73470922170054,-8.871450703212915,42.606159924913456,58.71959965539802,0
2025-11-12,4204.39990234375,4204.39990234375,4102.89990234375,4115.60009765625,396,3905.435615653731,3432.464572491984,44.72505470166516,1.6951158214013589,43.0299388802638,64.28684737253649,0
2025-11-13,4186.89990234375,4228.7001953125,4163.7001953125,4228.7001953125,167,3916.4734308180455,3439.9713916944897,51.430025608171036,6.720069382325789,44.70995622584525,62.655200220130666,0
2025-11-14,4087.60009765625,4197.89990234375,4047.0,4197.7001953125,483,3923.184280497975,3446.4154584204775,48.17575884351709,2.772642094137474,45.40311674937961,54.24244244433361,0
2025-11-17,4068.300048828125,4099.5,4019.39990234375,4070.0,1552,3928.8750949422947,3452.6033647926934,43.5375031089261,-1.4924909123628112,45.029994021288914,52.759658299566595,0
2025-11-18,4061.300048828125,4063.39990234375,4035.60009765625,4037.39990234375,1375,3934.068230388798,3458.6600482159315,38.84898362331887,-4.94480831837604,43.79379194169491,52.20227691705313,0
2025-11-19,4077.699951171875,4122.7001953125,4072.0,4086.10009765625,486,3939.7008468900954,3464.8196492403686,36.041173003916356,-6.202095150222846,42.2432681541392,53.44324633659221,0
2025-11-20,4056.5,4090.39990234375,4040.199951171875,4045.0,202,3944.2812058355817,3470.7070159145937,31.739431564702954,-8.403069271549,40.142500836251955,51.57899265735387,0
2025-11-21,4076.699951171875,4085.199951171875,4031.800048828125,4031.800048828125,171,3949.474097809554,3476.7367963649153,29.618810512765776,-8.418952258788941,38.03776277155472,53.252288289748456,0
2025-11-24,4091.89990234375,4091.89990234375,4060.5,4060.5,591,3955.0594234775617,3482.857822295053,28.832350687919188,-7.364329666908425,36.19668035482761,54.525735930713616,0
2025-11-25,4139.2001953125,4139.2001953125,4139.2001953125,4139.2001953125,132704,3962.280630216187,3489.388592175824,31.660847407407346,-3.6286663579362184,35.289513765343564,58.329838682719625,0
2025-11-26,4165.2001953125,4171.0,4127.5,4128.60009765625,25088,3970.238260219964,3496.1130857393737,35.5901727869782,0.24052721730770799,35.34964556967049,60.29598220668553,0
2025-11-28,4218.2998046875,4223.89990234375,4140.0,4163.39990234375,3615,3979.9661639245737,3503.299023241345,42.49898432753207,5.719471006289261,36.77951332124281,64.02888434671293,0
2025-12-01,4239.2998046875,4262.10009765625,4214.89990234375,4218.5,913,3990.136110621159,3510.622414101506,49.10276562765239,9.858601845127659,39.24416378252473,65.41381325918613,0
2025-12-02,4186.60009765625,4230.5,4167.0,4230.5,366,3997.8405807009667,3517.3485602065284,49.51312744573579,8.215170930568846,41.297956515166945,59.24889376426617,0
2025-12-03,4199.2998046875,4234.10009765625,4195.7001953125,4215.7001953125,1897,4005.7409424259286,3524.1341447287273,50.28346587042233,7.188407484204312,43.09505838621802,60.221804959014364,0
2025-12-04,4211.7998046875,4211.7998046875,4175.0,4211.0,616,4013.8216821224605,3530.9765891064267,51.31112741830657,6.5728552256708355,44.73827219263573,61.203611875860155,0
2025-12-05,4212.89990234375,4255.7001953125,4194.5,4204.10009765625,533,4021.6286711507464,3537.761895705803,51.61929023987341,5.504814437790138,46.11447580208327,61.29415666438764,0
2025-12-08,4187.2001953125,4215.7998046875,4175.5,4205.5,318,4028.121672098266,3544.2239683387056,49.22235524869484,2.4863035572892542,46.736051691405585,57.89482510613791,0
2025-12-09,4206.7001953125,4219.7001953125,4177.7001953125,4190.7001953125,660,4035.124751440001,3550.8157715921766,48.339031762743616,1.2823840570704235,47.05664770567319,59.720203244122594,0
2025-12-10,4196.39990234375,4234.5,4183.60009765625,4209.0,692,4041.449267161717,3557.239494286222,46.27442125330617,-0.6257811618936202,46.90020241519979,58.28286845770251,0
2025-12-11,4285.5,4286.89990234375,4214.2998046875,4224.0,528,4051.0198841357674,3564.485867477404,51.237205182839716,3.469602214111937,47.76760296872778,65.9231503665707,0
2025-12-12,4300.10009765625,4355.0,4260.0,4276.39990234375,1531,4060.7877356463746,3571.8054120562983,55.70620659100314,6.350882897820284,49.355323693182854,66.98999885906727,0
2025-12-15,4306.7001953125,4349.2001953125,4292.89990234375,4308.2998046875,854,4070.4313615156348,3579.1177979593454,59.099235922217304,7.795129783227559,51.304106138989745,67.48556183033878,0
2025-12-16,4304.5,4321.39990234375,4270.5,4270.5,1796,4079.6105238091395,3586.3355313129837,60.90858251379814,7.6835810998467124,53.225001413951425,67.12379779760302,0
2025-12-17,4347.5,4351.39990234375,4308.5,4308.5,2169,4090.115993463683,3593.909307120815,65.06224628197378,9.469795894417885,55.5924503875559,70.45699556324725,0
2025-12-18,4339.5,4348.10009765625,4328.2001953125,4331.0,705,4099.8957584258915,3601.3281199852845,66.93691451878385,9.075571304982354,57.8613432138015,69.05425898107477,0
2025-12-19,4361.39990234375,4361.39990234375,4350.10009765625,4350.10009765625,1065,4110.150822893259,3608.891023292334,69.3898586004716,9.222812309336078,60.16704629113552,70.76987297656119,0
2025-12-22,4444.60009765625,4447.60009765625,4371.10009765625,4371.10009765625,449,4123.266480727102,3617.2065364700848,77.15796588483772,13.592735674961759,63.56523020987596,76.17411292816885,0
2025-12-23,4482.7998046875,4503.7998046875,4450.39990234375,4503.2998046875,694,4137.365826764765,3625.819404810557,85.41206684363078,17.477469307003844,67.93459753662694,78.169756050489,0
2025-12-24,4480.60009765625,4503.39990234375,4468.39990234375,4500.7001953125,500,4150.825994250706,3634.324685336385,90.73012296733032,18.236420344562703,72.49370262276761,77.76582052198111,0
2025-12-26,4529.10009765625,4556.2998046875,4502.0,4512.0,263,4165.660272815629,3643.2279232699157,97.73167550906328,20.190378309036532,77.54129720002675,80.19574803838682,0
2025-12-29,4325.10009765625,4379.0,4325.10009765625,4371.5,2044,4171.912814966241,3650.012721025004,85.82996681088662,6.6309356886878845,79.19903112219873,53.640999807852566,0
2025-12-30,4370.10009765625,4403.60009765625,4338.0,4346.39990234375,1837,4179.68486526781,3657.177769548698,79.1168905737295,-0.06571243877539246,79.1826030125049,57.021703247101854,0
2025-12-31,4325.60009765625,4363.7998046875,4285.0,4333.5,785,4185.407031243827,3663.8287379875796,69.40588337283862,-7.821375711733026,77.22725908457164,52.91244860422052,0
2026-01-02,4314.39990234375,4350.60009765625,4314.39990234375,4350.60009765625,589,4190.46557520853,3670.3020829065467,60.11313128598158,-13.691302238872055,73.80443352485364,51.89870149375939,0
2026-01-05,4436.89990234375,4443.5,4384.7998046875,4386.7001953125,618,4200.129666468735,3677.929921905922,61.91951490698102,-9.507934894298103,71.42744980127912,60.754983908619536,0
2026-01-06,4482.2001953125,4482.2001953125,4449.0,4449.7001953125,459,4211.191255835158,3685.9326111935497,66.2428358165871,-4.147691187753622,70.39052700434073,63.43599161301145,0
2026-01-07,4449.2998046875,4450.0,4449.2998046875,4450.0,972,4220.5288459862295,3693.5283046611517,66.25061635611837,-3.3119285185778864,69.56254487469626,60.21842413401043,0
2026-01-08,4449.7001953125,4461.2998046875,4418.0,4460.2001953125,2423,4229.515957724515,3701.0524030755932,65.53365943431345,-3.223108352306241,68.75676778661969,60.244851436794015,0
2026-01-09,4490.2998046875,4490.2998046875,4473.0,4473.0,237,4239.742775252475,3708.9056110518313,67.46383399632577,-1.0343470322351322,68.49818102856091,62.93373688228297,0
2026-01-12,4604.2998046875,4620.0,4577.7998046875,4579.10009765625,156,4254.039129347967,3717.8150060133803,77.30127749652002,7.042477174367292,70.25880032215272,69.22748780710805,0
2026-01-13,4589.2001953125,4617.10009765625,4578.60009765625,4578.60009765625,239,4267.182700562263,3726.485505409392,82.9232227673674,10.13153795617174,72.79168481119567,67.59043925300053,0
2026-01-14,4626.2998046875,4635.0,4608.2001953125,4610.2998046875,1313,4281.265724253449,3735.438881521612,89.34239975002674,13.240571951064865,76.10182779896188,69.49891475203361,0
2026-01-15,4616.2998046875,4616.2998046875,4612.89990234375,4612.89990234375,4358,4294.40431564302,3744.2036668267456,92.55580166236723,13.16317909072427,79.39262257164296,68.33090633745076,0
2026-01-16,4588.39990234375,4608.0,4588.39990234375,4608.0,352,4305.933554337166,3752.6036293692036,91.79302403734982,9.92032117256548,81.87270286478434,65.04633897530162,0
2026-01-20,4759.60009765625,4764.0,4661.7998046875,4662.2001953125,175,4323.724399173209,3762.6234947252938,103.80632752943256,17.546899731718568,86.259427797714,73.47270345180189,0
2026-01-21,4831.7998046875,4872.2998046875,4771.5,4863.5,1706,4343.648924879652,3773.262064973674,117.79500259233828,25.228459835699425,92.56654275663885,76.09048933221523,0
2026-01-22,4908.7998046875,4908.7998046875,4791.89990234375,4791.89990234375,1175,4365.81170447996,3784.560947955901,133.55484769755003,32.79064395272894,100.76420374482109,78.52450960711217,0
2026-01-23,4976.2001953125,4976.2001953125,4936.0,4949.60009765625,169,4389.748508042021,3796.418054894773,149.75698146006744,39.19422217219707,110.56275928787036,80.40493688273551,0
2026-01-26,5079.7001953125,5095.60009765625,5052.2001953125,5081.5,180,4416.805436954589,3809.1870314163425,169.00073889269242,46.750383683857635,122.25035520883479,82.88345540023614,0
2026-01-27,5079.89990234375,5079.89990234375,5079.89990234375,5079.89990234375,34,4442.8091414796545,3821.8309405797995,182.16775352310924,47.93391865141956,134.23383487168968,82.88795304503186,0
2026-01-28,5301.60009765625,5301.60009765625,5301.60009765625,5301.60009765625,112054,4476.487218192462,3836.555011794491,208.0932904975325,59.08756450067426,149.00572599685825,86.97854367878566,0
2026-01-29,5318.39990234375,5586.2001953125,5097.5,5415.7001953125,23709,4509.503401884669,3851.299737073588,227.3740427403418,62.694653394786826,164.67938934555497,87.22770230586194,0
2026-01-30,4713.89990234375,5440.5,4700.0,5376.39990234375,8374,4517.518950922281,3859.882823295182,191.66666580533092,21.58982116782076,170.07684463751016,50.08856967736988,0
2026-02-02,4622.5,4855.7998046875,4400.0,4807.7001953125,3588,4521.635854807681,3867.47105390916,154.21540487662787,-12.689151808705844,166.90455668533372,46.841146049882454,0
2026-02-03,4903.7001953125,4984.60009765625,4674.2998046875,4680.0,1213,4536.618770121596,3877.7817916345666,145.547732779336,-17.085459124798177,162.63319190413418,56.24102081989316,0
2026-02-04,4920.39990234375,5082.2001953125,4897.89990234375,4923.2998046875,3886,4551.669010600896,3888.156101193862,138.4303283320496,-19.36229085766766,157.79261918971727,56.73035740167205,0
2026-02-05,4861.39990234375,5012.2998046875,4786.0,5008.7001953125,793,4563.815320081008,3897.8401191157513,126.56990800061976,-24.978168951278008,151.54807695189777,54.41515883056615,0
2026-02-06,4951.2001953125,4958.5,4655.0,4762.0,1386,4579.006883815578,3908.3213139037784,122.998719909393,-22.839485634003836,145.83820554339684,57.27329276459471,0
2026-02-09,5050.89990234375,5065.7001953125,4979.10009765625,5017.39990234375,170,4597.51249238531,3919.690255082286,126.75233869044587,-15.268693482360788,142.02103217280666,60.252959800324696,0
2026-02-10,5003.7998046875,5029.0,5002.7001953125,5013.5,281,4613.445328161867,3930.4774147798507,124.491464262107,-14.02365432855973,138.51511859066673,58.18844650985414,0
2026-02-11,5071.60009765625,5111.2998046875,5041.2998046875,5049.89990234375,2681,4631.412181867529,3941.831869335835,126.70998813185997,-9.444104367045412,136.15409249890538,60.29733401548563,0
2026-02-12,4923.7001953125,5078.10009765625,4892.0,5060.39990234375,484,4642.8744569045875,3951.6017034251554,115.2058765820866,-16.758572733455026,131.96444931554163,53.90963424782286,0
2026-02-13,5022.0,5043.89990234375,4946.2001953125,4953.0,232,4657.74212526127,3962.2524327443084,112.72137615113024,-15.394458531529096,128.11583468265934,57.15814356911218,0
2026-02-17,4882.89990234375,5020.0,4847.7998046875,5020.0,540,4666.571842009603,3971.413104083607,98.39395205570872,-23.777506101560505,122.17145815726923,51.61438644556868,0
2026-02-18,4986.5,4987.0,4869.5,4872.2001953125,544,4679.118044283737,3981.513471207153,94.3118588930638,-22.287679411364337,116.59953830442814,55.106787999352164,0
2026-02-19,4975.89990234375,5014.7001953125,4975.89990234375,5014.7001953125,37,4690.7565485213845,3991.407863556771,89.19326689968784,-21.925017123792244,111.11828402348009,54.67197048188258,0
2026-02-20,5059.2998046875,5072.7001953125,5039.5,5039.5,134,4705.209225233782,4002.0336540157837,90.81951020409815,-16.239019055505565,107.05852925960372,57.512525528680584,0
2026-02-23,5204.7001953125,5211.60009765625,5120.2998046875,5120.2998046875,779,4724.79710641334,4014.000485272468,102.65754383770582,-3.5207883375183258,106.17833217522414,61.9852599290905,0
2026-02-24,5155.7998046875,5159.0,5112.7001953125,5158.7998046875,88,4741.699173012327,4025.361672530329,106.86158411232554,0.5466015496811139,106.31498256264443,59.70868909403463,0
2026-02-25,5206.39990234375,5206.39990234375,5166.0,5166.0,1772,4759.9227310253245,4037.1132967075773,112.97402705661625,5.327235595177456,107.6467914614388,61.292879278572215,0
2026-02-26,5176.5,5199.2001953125,5143.89990234375,5177.2001953125,1520,4776.2590945145275,4048.450477834865,114.09034738661194,5.154844740138515,108.93550264647342,59.79672487025361,0
2026-02-27,5230.5,5280.0,5176.7001953125,5186.7001953125,354,4794.072463357095,4060.2121646225783,117.97247474046435,7.229577675192729,110.74289706527162,61.618909490551154,0
2026-03-02,5294.39990234375,5405.0,5266.2998046875,5346.60009765625,72,4813.693147238925,4072.4926396247793,124.7670399512117,11.219314308752061,113.54772564245964,63.71472239825095,0
2026-03-03,5107.39990234375,5303.7998046875,5023.0,5298.7001953125,1776,4825.211059203821,4082.7902243284507,113.75119172657105,0.16277286728912088,113.58841885928193,54.35981916535708,0
2026-03-04,5120.2001953125,5180.2001953125,5117.2001953125,5130.7001953125,679,4836.779260619847,4093.112711601924,104.84533752270363,-6.994465069262645,111.83980259196628,54.84851042693098,0
2026-03-05,5065.2998046875,5169.5,5054.7001953125,5169.5,1701,4845.740850583285,4102.786215015711,92.29347942112508,-15.637058536672967,107.93053795779805,52.263706349679595,0
2026-03-06,5146.10009765625,5146.10009765625,5076.10009765625,5121.0,148,4857.519644586146,4113.1674476788,87.85323243396306,-16.061844419067995,103.91507685303105,55.58149640057054,0
2026-03-09,5091.5,5160.60009765625,5077.7001953125,5155.0,639,4866.695344798454,4122.902099940703,79.01766666307867,-19.917928151961917,98.93559481504059,52.90561337088964,0
2026-03-10,5229.7001953125,5229.7001953125,5137.60009765625,5138.2001953125,4300,4880.930829132339,4133.915016312562,82.21924562349068,-13.37307935323993,95.59232497673061,58.36890790716772,0
2026-03-11,5167.39990234375,5191.2998046875,5167.39990234375,5190.7998046875,633,4892.164910434747,4144.198448014366,78.82080980723458,-13.417212135596827,92.23802194283141,55.256917567966575,0
2026-03-12,5115.7998046875,5137.2001953125,5115.7998046875,5137.2001953125,410,4900.934906287796,4153.866123205143,71.14372769021429,-16.8754354020937,88.01916309230799,52.74843344460386,0
2026-03-13,5061.7001953125,5132.39990234375,5014.10009765625,5084.0,155259,4907.2394274260205,4162.899298051982,60.002526677561036,-22.413309131797575,82.41583580935861,50.176535887060574,0
